seed,controller,scenario,p_crit,quant,L_dec_ms,L_LG_ms,L_tot_ms,route,executed_action,gt_action,lg_blocked
42,Pure-SLM,isolated,0.15,Q2_K,383.5161,0.016,383.7078,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,482.416,0.0161,482.6237,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,338.6644,0.0265,338.888,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,396.9888,0.0162,397.3174,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,1477.8932,0.0071,369.7742,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,427.3348,0.0158,427.6601,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,373.2331,0.016,373.4447,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,381.0448,0.0158,381.236,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,386.1306,0.0272,386.3579,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,501.3072,0.0161,501.6374,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,391.4821,0.0153,391.6728,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,430.6927,0.0264,430.9208,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,352.2869,0.0158,352.6121,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,427.4557,0.0294,427.689,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,370.0286,0.0271,370.4301,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,342.5546,0.0263,342.9249,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,383.9181,0.0163,384.252,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,333.0445,0.0268,333.2701,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,423.6495,0.0155,423.9759,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,423.1487,0.0168,423.3545,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,392.952,0.0156,393.1486,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,372.6737,0.016,372.8677,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,377.7002,0.0283,377.902,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,472.2543,0.0269,472.4794,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,349.0788,0.0154,349.4064,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,385.0187,0.0156,385.2069,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,358.9361,0.0277,359.1623,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,432.6106,0.0159,432.9371,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,335.0377,0.0158,335.2264,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,455.5705,0.0157,455.7598,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,368.8765,0.0264,369.1001,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,344.758,0.0275,345.1245,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,437.9125,0.027,438.2784,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,345.2324,0.0261,345.5983,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,387.6346,0.0205,387.9744,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,390.7926,0.016,391.1027,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,410.5391,0.0267,410.7632,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,310.1479,0.0268,310.512,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,381.3577,0.0161,381.6935,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,385.8067,0.0164,386.0088,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,436.3612,0.0159,436.554,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,358.2537,0.0271,358.4778,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,379.7257,0.0161,380.0873,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,425.1581,0.027,425.3866,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,463.2746,0.0163,463.6101,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,404.8746,0.0273,405.1046,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1438.7316,0.0072,360.1053,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,449.704,0.0264,450.0706,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,397.2661,0.0151,397.6,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,400.5164,0.0156,400.704,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,395.6996,0.0159,395.8921,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1521.6548,0.0028,380.6278,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,323.2251,0.0166,323.4116,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,371.3719,0.0264,371.5988,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,422.0876,0.0153,422.4177,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,332.5275,0.0161,332.7198,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,440.3726,0.0162,440.5611,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,341.374,0.0162,341.5676,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,334.2464,0.0266,334.4686,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,436.8405,0.0162,437.1688,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,481.4108,0.0259,481.6349,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,384.0251,0.0162,384.3516,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1675.9356,0.0026,419.2042,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,360.6645,0.0261,360.8928,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,422.1253,0.0154,422.4642,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,413.2767,0.0276,413.503,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,376.2284,0.0162,376.5591,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,400.0333,0.016,400.2257,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1452.7496,0.0071,363.4683,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,410.1754,0.0177,410.5144,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,439.3548,0.0274,439.6565,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,378.8385,0.0163,379.1816,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,384.6762,0.0162,384.8745,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,375.8998,0.0155,376.0921,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,384.7116,0.0165,384.9073,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,461.6464,0.0262,461.8764,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,411.5573,0.0161,411.9321,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,337.6425,0.0161,337.8341,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1615.248,0.0071,404.0954,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,410.1364,0.0158,410.4685,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,394.7523,0.0159,394.9679,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1567.854,0.0025,392.1779,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,381.3714,0.0267,381.5985,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,420.0553,0.0159,420.394,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,383.3342,0.0164,383.528,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,411.4709,0.016,411.6665,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,392.0806,0.016,392.2693,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,359.8552,0.028,360.0836,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,372.6171,0.0279,372.9899,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,443.5706,0.0159,443.9047,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,323.1772,0.0158,323.3703,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,391.1641,0.0152,391.3539,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,381.319,0.016,381.5094,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,369.3569,0.016,369.5469,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,383.8786,0.0158,384.0761,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,360.1875,0.0283,360.4297,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,392.9436,0.0164,393.2189,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,384.4066,0.0157,384.6571,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,493.1529,0.0277,493.382,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,381.4279,0.0164,381.7664,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,371.0707,0.0163,371.2642,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,400.1708,0.0163,400.3605,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,351.4685,0.027,351.6987,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,449.7996,0.0158,450.132,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,416.9912,0.0267,417.2346,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,368.5685,0.0282,368.9441,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,414.1785,0.0161,414.5216,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,400.4446,0.0277,400.6744,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,468.616,0.0272,469.0166,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,412.7577,0.0162,413.0981,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1349.9024,0.0029,337.6932,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,1377.76,0.0073,344.7213,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,381.8364,0.0162,382.1645,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,340.6898,0.0163,340.8973,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,367.0885,0.016,367.2874,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,318.7435,0.0283,318.9725,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,332.0935,0.0163,332.4311,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,403.2137,0.0159,403.4068,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,406.8255,0.0278,407.0596,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,336.8551,0.0163,337.197,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,384.7144,0.0162,384.923,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,417.904,0.0277,418.1332,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,415.0804,0.016,415.415,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,346.8261,0.0279,347.0548,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,392.1758,0.0162,392.5103,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,388.0497,0.0163,388.2406,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,372.391,0.0293,372.6181,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,364.0621,0.0159,364.2514,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,434.8016,0.0158,434.9967,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,406.4885,0.0154,406.6832,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,382.0828,0.0159,382.2754,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,363.4408,0.0274,363.6662,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,436.4607,0.0165,436.788,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,318.5691,0.0279,318.8024,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1908.9256,0.0027,477.5971,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,1572.96,0.0071,393.5221,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,427.0419,0.029,427.4092,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,398.3416,0.0159,398.6394,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,344.2695,0.0267,344.4954,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,382.6724,0.0154,383.0034,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,379.2598,0.0156,379.4518,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,384.0765,0.0275,384.3014,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,451.7137,0.0263,452.0817,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,408.8062,0.0158,409.1495,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,423.6982,0.0158,423.8893,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,393.0826,0.0272,393.312,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1564.6752,0.0028,391.5423,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,439.939,0.027,440.1649,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,376.8502,0.0158,377.1806,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,339.0483,0.0154,339.2395,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1688.042,0.0072,422.2887,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,403.3258,0.0156,403.6539,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,336.4302,0.0271,336.6564,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,402.5288,0.0166,402.8579,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,425.2497,0.0166,425.4455,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,382.6523,0.0166,382.8436,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1603.974,0.0072,401.275,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,483.8015,0.0296,484.2039,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,362.8371,0.0273,363.2201,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,404.3087,0.0274,404.7025,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,337.2058,0.027,337.5812,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1727.9224,0.0028,432.3435,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,327.7077,0.0159,327.9025,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,386.5132,0.016,386.7047,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,397.3797,0.0159,397.5723,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,416.0059,0.0276,416.2345,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,361.9409,0.0294,362.3161,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,364.0697,0.0164,364.4112,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,369.3182,0.0266,369.5506,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,459.3618,0.0159,459.6969,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,347.4074,0.0263,347.6306,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,454.3228,0.0159,454.6576,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,466.51,0.0159,466.7029,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,392.634,0.0165,392.8651,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,384.2613,0.0171,384.453,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1577.3688,0.0026,394.5591,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,426.1262,0.0275,426.3539,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1758.7396,0.0074,440.1078,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,469.4859,0.0271,469.8549,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1689.904,0.0028,422.8403,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,380.888,0.016,381.0758,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,384.8448,0.0176,385.0436,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,471.0214,0.0161,471.2236,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,382.4173,0.0274,382.6457,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,480.8564,0.0166,481.1854,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,399.2029,0.0257,399.4255,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,486.3863,0.0269,486.7637,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,394.3029,0.0157,394.6326,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,413.147,0.0164,413.3397,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,382.961,0.0163,383.1564,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,325.5912,0.0283,325.821,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,385.8413,0.0158,386.1965,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,359.303,0.0166,359.4972,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1464.0984,0.0071,366.3062,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,1400.8104,0.007,350.6561,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q2_K,386.7751,0.0158,387.1105,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,425.7241,0.0284,425.946,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,312.4629,0.0159,312.7332,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,373.8615,0.0167,374.0586,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,397.4183,0.0162,397.6074,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,325.7981,0.0274,326.0397,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,433.0773,0.0159,433.4113,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,324.0234,0.0164,324.2143,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,382.2313,0.016,382.4299,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1510.396,0.0072,377.885,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,353.9847,0.0162,354.3262,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,384.5037,0.0166,384.6953,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,387.4887,0.0166,387.6837,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,401.3831,0.0169,401.5746,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,367.547,0.016,367.7391,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,405.8525,0.0159,406.047,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1613.292,0.0082,403.6023,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,377.8534,0.0263,378.2131,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,344.5005,0.0156,344.773,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,375.5712,0.016,375.7672,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,368.0034,0.0277,368.2497,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,1728.4032,0.0027,432.4629,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,366.2595,0.0267,366.4839,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,433.5606,0.0157,433.8977,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,395.3527,0.0155,395.5485,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,371.2959,0.0271,371.5205,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,434.5292,0.0162,434.8624,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,375.6734,0.0265,375.9106,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,439.128,0.0156,439.4575,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,387.9089,0.0159,388.1023,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,371.6785,0.0159,371.8709,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,381.3035,0.016,381.4984,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,362.3663,0.0276,362.59,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,364.6541,0.0156,364.9878,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,362.1669,0.0157,362.356,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,394.5138,0.0266,394.7384,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,460.0799,0.0278,460.4453,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,404.1623,0.0156,404.4897,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,431.6893,0.0161,431.8814,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,390.9888,0.0161,391.1799,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,419.7497,0.0268,419.9744,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,340.525,0.0268,340.8866,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,424.1431,0.0161,424.4693,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,408.032,0.0162,408.2238,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,1686.4416,0.0071,421.9,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q2_K,423.4559,0.0162,423.7942,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,359.3829,0.0267,359.6116,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,344.5176,0.0284,344.8896,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,428.9442,0.0165,429.2829,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q2_K,397.9721,0.0267,398.1956,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q2_K,417.5039,0.0161,417.8379,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q2_K,416.751,0.0264,416.9812,slm,continue_operation,continue_operation,False
