seed,controller,scenario,p_crit,quant,L_dec_ms,L_LG_ms,L_tot_ms,route,executed_action,gt_action,lg_blocked
42,Hybrid,isolated,0.01,Q4_K_M,711.3801,0.0287,711.6205,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,702.8141,0.0177,703.1679,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,665.2855,0.017,665.4936,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,718.6377,0.0175,718.8467,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,722.4637,0.0175,722.6736,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,751.0714,0.0175,751.2777,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,658.773,0.0286,659.0164,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,770.5263,0.0287,770.9186,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,614.9682,0.0174,615.315,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,634.0634,0.0172,634.2716,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,679.092,0.0274,679.3323,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,721.3674,0.0175,721.7145,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,642.1227,0.0176,642.3306,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,634.2137,0.0181,634.4242,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,716.6896,0.0174,716.9061,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,658.601,0.0173,658.8081,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,638.538,0.017,638.7454,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,708.3414,0.0179,708.5526,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,696.7799,0.0174,696.9864,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,740.5521,0.0285,740.7926,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,692.7436,0.0277,693.1279,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,695.7772,0.028,696.1666,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,661.9093,0.0175,662.26,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,821.7703,0.0175,821.9779,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,673.794,0.0171,674.0063,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,678.3449,0.0175,678.5503,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,652.1658,0.0163,652.3725,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,684.7376,0.0179,684.9396,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,624.2082,0.0175,624.4231,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,0.0,0.0037,0.0255,prefilter,emergency_stop,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,671.0575,0.028,671.2908,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,689.7374,0.0171,690.0857,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,659.2806,0.0358,659.5018,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,662.5029,0.0174,662.7126,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,766.8028,0.0179,767.0083,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,649.5752,0.0171,649.7824,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,643.3178,0.0176,643.5281,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,793.1799,0.0172,793.3956,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,631.322,0.0289,631.5684,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,668.0209,0.0288,668.4115,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,802.0006,0.0287,802.3834,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,605.0916,0.0179,605.4438,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,628.7711,0.0176,628.9811,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,695.7623,0.0176,695.969,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,669.5625,0.0179,669.7686,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,724.8382,0.0171,725.0471,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,672.4944,0.0179,672.7001,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,661.9319,0.0288,662.1734,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,667.0747,0.0167,667.4316,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,623.2865,0.0184,623.4993,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,759.5292,0.0181,759.7581,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,639.8797,0.0175,640.0897,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,690.2345,0.0281,690.4738,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,767.7434,0.0229,768.109,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,728.5704,0.0291,728.8386,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,673.2854,0.0178,673.6542,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,676.4977,0.0289,676.7482,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,729.8279,0.0295,730.2194,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,700.8697,0.0178,701.2233,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,652.7348,0.0173,652.939,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,605.9707,0.0177,606.1737,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,681.1457,0.0282,681.3894,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,712.9775,0.0174,713.3214,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,674.2764,0.0286,674.5121,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,663.3479,0.0282,663.7316,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,654.052,0.0172,654.3995,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,755.4396,0.0185,755.6491,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,675.2741,0.0175,675.4847,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,707.1746,0.0289,707.4164,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,814.4385,0.0172,814.7926,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,634.0693,0.0276,634.3272,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,663.806,0.0174,664.1547,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,596.4551,0.0169,596.6672,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,644.2481,0.0175,644.4503,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,709.7016,0.0171,709.9054,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,743.9697,0.0276,744.2077,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,611.5117,0.0285,611.891,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,650.5261,0.0288,650.9094,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,543.2025,0.0295,543.5913,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,644.0715,0.0169,644.4262,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,699.7752,0.0288,700.0144,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,0.0,0.01,0.0529,prefilter,emergency_stop,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,716.2497,0.0171,716.5876,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,752.1536,0.0284,752.395,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,655.5254,0.0176,655.8758,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,683.5978,0.0176,683.8047,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,600.5963,0.0172,600.8051,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,670.9714,0.0282,671.2156,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,586.1519,0.0284,586.5404,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,729.4731,0.0167,729.8282,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,661.583,0.028,661.8199,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,686.5851,0.0284,686.9721,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,651.1856,0.0171,651.5377,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,758.2796,0.0168,758.4824,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,694.7562,0.0171,694.9627,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,735.8042,0.0272,736.0437,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,657.5608,0.0169,657.9069,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,647.7729,0.0173,647.9754,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,647.1394,0.0177,647.3457,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,673.6702,0.0167,673.8769,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,695.381,0.0172,695.5881,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,632.8003,0.0177,633.0216,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,687.8377,0.0283,688.08,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,702.0373,0.0172,702.385,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,615.5491,0.0284,615.7897,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,723.6077,0.0175,723.9498,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,631.4398,0.0172,631.657,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,634.4411,0.0177,634.6548,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,642.1792,0.0176,642.3933,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,701.8834,0.0178,702.1005,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,727.9734,0.0284,728.2194,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,724.3011,0.0181,724.6559,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,700.347,0.0283,700.5952,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,673.4926,0.0172,673.847,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,623.4394,0.0177,623.651,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,695.3494,0.0503,695.6189,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,600.2665,0.0183,600.6339,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,712.673,0.0173,712.8888,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,708.9039,0.0176,709.1138,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,702.286,0.0295,702.5318,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,640.1346,0.0176,640.4887,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,639.156,0.0174,639.3667,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,622.9098,0.0285,623.156,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,715.5263,0.018,715.8791,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,749.6684,0.0295,749.9201,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,642.2998,0.0301,642.6924,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,633.6972,0.017,634.0528,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,653.035,0.0291,653.2798,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,690.3338,0.0289,690.718,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,659.3639,0.0173,659.7125,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,711.8083,0.0173,712.017,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,701.7253,0.028,701.9699,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,720.8889,0.0285,721.2732,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,676.6358,0.0284,677.0192,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,773.5254,0.0169,773.8749,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,639.7266,0.0281,639.9654,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,658.5084,0.0177,658.8603,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,607.104,0.0277,607.343,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,743.3592,0.0174,743.71,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,666.5425,0.0168,666.7494,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,759.3124,0.0283,759.5515,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,667.7589,0.0176,668.1198,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,658.5884,0.0285,658.8357,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,714.22,0.028,714.6054,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,659.0502,0.0167,659.4041,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,607.1872,0.0173,607.397,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,776.8719,0.0174,777.0814,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,616.3504,0.0282,616.5988,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,697.2801,0.0284,697.6981,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,686.3545,0.0171,686.7142,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,715.1125,0.0173,715.322,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,593.833,0.0169,594.0446,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,651.8179,0.0166,652.0253,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,691.0038,0.0177,691.2144,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,595.1869,0.0169,595.3946,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,668.9762,0.0277,669.2112,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,660.0064,0.0171,660.3598,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,654.92,0.0169,655.1259,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,592.598,0.0174,592.8231,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,734.7689,0.0178,734.9786,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,667.4534,0.0175,667.6621,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,633.4489,0.0281,633.6938,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,615.6508,0.0177,616.0124,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,693.3103,0.0174,693.5186,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,624.2606,0.0174,624.4683,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,720.4489,0.0175,720.66,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,654.2906,0.0176,654.5018,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,688.3752,0.0282,688.6175,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,601.4401,0.0282,601.8263,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,724.2846,0.0179,724.6414,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,665.9169,0.0289,666.1589,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,713.8319,0.0175,714.177,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,650.2418,0.0174,650.452,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,733.3335,0.0296,733.5836,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,668.1772,0.0179,668.5485,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,636.651,0.0283,636.9016,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,728.5252,0.0174,728.8807,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,673.448,0.0175,673.6637,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.01,Q4_K_M,709.6119,0.0282,709.8569,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,688.5152,0.0174,688.8707,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,762.5267,0.0173,762.7387,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,731.8709,0.0179,732.0789,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,611.8947,0.0249,612.1254,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,698.3094,0.0182,698.6577,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,763.0854,0.0173,763.2937,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,622.9956,0.0182,623.2026,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,625.9687,0.0174,626.1825,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,783.423,0.0289,783.6719,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,669.9395,0.0291,670.3291,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,684.0113,0.0175,684.3751,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,691.6479,0.0289,691.8951,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,753.0909,0.0285,753.471,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,663.3937,0.0169,663.7521,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,762.4144,0.0287,762.6553,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,662.1548,0.0291,662.5373,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,633.3437,0.0168,633.697,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,772.7291,0.0185,772.9369,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,726.4533,0.0278,726.6989,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,747.0002,0.0175,747.3504,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,689.6275,0.0173,689.8359,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,638.63,0.0285,638.8761,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,815.6244,0.0173,815.9709,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,683.1825,0.0179,683.3922,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,712.1538,0.017,712.3586,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,737.3184,0.0181,737.5297,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,636.0999,0.0287,636.3438,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,703.9216,0.0298,704.3116,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,709.218,0.0173,709.5736,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,708.8438,0.0281,709.0855,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,644.2191,0.0177,644.5773,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,638.222,0.0288,638.4667,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,713.8377,0.0287,714.2251,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,700.848,0.0179,701.2072,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,655.5411,0.0174,655.7475,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,726.092,0.0294,726.3376,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,625.488,0.0171,625.8416,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,630.7059,0.0172,630.9171,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,766.0996,0.0179,766.3045,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,665.8163,0.018,666.0357,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,680.3813,0.0181,680.5903,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,729.4459,0.0287,729.6882,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,698.8331,0.0291,699.2219,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,691.9685,0.0276,692.3746,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,718.0235,0.0174,718.3825,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,754.281,0.0189,754.4876,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,662.0746,0.017,662.2778,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,678.5497,0.0297,678.7923,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,701.4509,0.0173,701.8015,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,788.4821,0.0291,788.7294,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,669.0392,0.0282,669.4266,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,881.8119,0.0277,882.208,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,703.6408,0.0288,704.0296,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,651.8532,0.0175,652.2028,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,654.6175,0.0277,654.8581,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,782.6219,0.0169,783.0075,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,669.5076,0.0284,669.7546,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,742.0188,0.0169,742.3686,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,653.127,0.0172,653.3306,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,756.72,0.0167,756.9294,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,657.8028,0.0165,658.004,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,689.3631,0.0288,689.6078,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,592.7009,0.0289,593.0881,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,707.6638,0.0275,708.0454,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,611.3758,0.0172,611.7204,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,820.2615,0.0171,820.4635,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.01,Q4_K_M,664.8022,0.0167,665.0015,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.01,Q4_K_M,724.3722,0.0179,724.5918,slm,continue_operation,activate_cooling,False
